City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,maxixe,-23.8597,35.3472,24.29,88,34,1.8,MZ,1704928178
363,iwon-up,40.3231,128.6553,-2.76,54,82,4.62,KP,1704928178
364,nantucket,41.2835,-70.0995,8.08,66,0,10.8,US,1704928178
365,quelimane,-17.8786,36.8883,25.26,94,99,1.58,MZ,1704928178
366,baikonur,45.6167,63.3167,-3.82,88,100,3.96,KZ,1704928178
367,chaozhou,23.6651,116.6379,11.33,83,12,1.28,CN,1704928178
368,mount pearl,47.5166,-52.7813,-4.36,84,58,2.68,CA,1704928178
369,az zawiyah,32.0963,35.0398,12.83,88,40,3.6,PS,1704928179
370,touros,-5.1989,-35.4608,27.22,71,0,5.26,BR,1704928179
371,al ghayzah,16.2079,52.176,21.09,58,5,2.38,YE,1704928179
372,taro,-8.3862,115.28,24.0,92,98,0.56,ID,1704928179
373,maintirano,-18.0667,44.0167,27.52,82,100,3.06,MG,1704928179
374,sinabang,2.4803,96.3801,26.2,82,98,0.67,ID,1704928179
375,loei,17.4167,101.5,18.95,77,4,0.62,TH,1704928179
376,gouyave,12.1646,-61.7296,26.53,72,6,7.78,GD,1704928180
377,vadso,70.0744,29.7487,-5.51,86,100,7.72,NO,1704928180
378,severo-yeniseyskiy,60.3725,93.0408,-22.46,79,73,5.36,RU,1704928180
379,brisas barra de suchiate,14.55,-92.2167,30.1,64,6,3.59,MX,1704928180
380,limassol,34.675,33.0333,13.04,82,20,4.12,CY,1704927975
381,togur,58.3631,82.8265,-5.48,81,100,11.62,RU,1704928180
382,gadzhiyevo,69.2551,33.3362,-4.8,60,100,12.77,RU,1704928180
383,sitka,57.0531,-135.33,0.94,34,75,2.06,US,1704928180
384,tefe,-3.3542,-64.7114,26.06,94,75,2.06,BR,1704928181
385,mar del plata,-38.0023,-57.5575,18.86,70,0,6.71,AR,1704927665
386,pasighat,28.0667,95.3333,12.08,57,3,1.35,IN,1704928181
387,mermoz boabab,14.7065,-17.4758,21.31,72,0,5.32,SN,1704928181
388,nikolayevsk-on-amure,53.1406,140.73,-29.41,99,25,0.91,RU,1704928181
389,swift current,50.2834,-107.8014,-20.55,77,100,6.69,CA,1704928181
390,mancio lima,-7.6142,-72.8958,25.12,90,92,1.37,BR,1704928181
391,newnham,-41.3833,147.1333,19.06,55,4,1.03,AU,1704928181
392,orizona,-17.0314,-48.2958,21.71,85,92,0.99,BR,1704928182
393,gilgit,35.9221,74.3087,2.06,36,34,1.07,PK,1704928182
394,ocos,14.5094,-92.1933,30.1,64,5,3.69,GT,1704928182
395,new norfolk,-42.7826,147.0587,20.4,50,70,3.18,AU,1704928182
396,kenai,60.5544,-151.2583,-8.81,99,0,3.6,US,1704928182
397,west bay,19.3667,-81.4167,27.04,82,75,3.09,KY,1704928182
398,porbandar,21.6422,69.6093,19.39,36,0,5.37,IN,1704928182
399,vranje,42.5514,21.9003,-4.76,82,5,0.7,RS,1704927948
400,quang ngai,15.1167,108.8,21.69,88,100,1.85,VN,1704928183
401,el calafate,-50.3408,-72.2768,14.38,60,70,6.75,AR,1704928183
402,muroto-misakicho,33.2833,134.15,9.28,57,99,4.63,JP,1704928183
403,bikenibeu village,1.3673,173.1241,29.98,79,40,4.63,KI,1704928183
404,saipan,15.1355,145.701,28.39,78,0,4.12,MP,1704928183
405,zhanaozen,43.3,52.8,-0.48,70,86,8.44,KZ,1704928183
406,rio grande,-32.035,-52.0986,26.06,93,100,2.58,BR,1704928183
407,xichang,27.8964,102.2634,3.83,88,6,0.95,CN,1704928183
408,nema,57.5067,50.5011,-21.22,99,98,2.57,RU,1704928184
409,forster,-32.1667,152.5167,29.05,71,54,3.22,AU,1704928184
410,greymouth,-42.4667,171.2,20.03,68,11,2.82,NZ,1704928184
411,suamico,44.6319,-88.0393,0.43,83,100,2.06,US,1704928184
412,aleysk,52.4926,82.7822,-10.57,79,96,9.32,RU,1704927918
413,tucuma,-0.1833,-50.05,24.56,92,98,2.71,BR,1704928184
414,sechura,-5.5569,-80.8222,26.38,65,31,7.57,PE,1704928184
415,vladivostok,43.1056,131.8735,-4.99,90,100,0.97,RU,1704928124
416,hancheng,32.5186,112.3522,3.86,70,2,2.56,CN,1704928185
417,margate,51.3813,1.3862,1.5,73,9,1.34,GB,1704928061
418,miri,4.4148,114.0089,25.71,92,87,3.39,MY,1704928185
419,metu,8.3,35.5833,14.71,65,73,1.36,ET,1704928185
420,cockburn town,21.4612,-71.1419,25.79,87,100,6.87,TC,1704928185
421,dengzhou,37.8086,120.7508,-0.08,65,0,5.66,CN,1704928185
422,coronel vivida,-25.9797,-52.5678,23.99,73,60,3.82,BR,1704928186
423,shadrinsk,56.0852,63.6335,-27.85,92,31,4.87,RU,1704927914
424,graulhet,43.7669,1.9894,4.63,99,100,1.9,FR,1704928186
425,vila franca do campo,37.7167,-25.4333,18.27,99,100,15.96,PT,1704928186
426,twon-brass,4.3151,6.2418,28.43,78,10,4.73,NG,1704928186
427,mugia,43.1041,-9.2179,8.28,65,45,6.95,ES,1704928186
428,saint-joseph,-21.3667,55.6167,24.21,82,55,5.27,RE,1704928186
429,san antonio de pale,-1.4014,5.6325,26.91,78,93,4.21,GQ,1704928186
430,nola,40.922,14.5329,9.79,85,100,2.82,IT,1704928186
431,vernon,50.2581,-119.2691,0.72,46,52,3.58,CA,1704928187
432,sola,-13.8833,167.55,30.37,74,100,0.0,VU,1704928187
433,akbarabad,29.2464,52.7793,0.79,21,25,1.23,IR,1704928187
434,kisangani,0.5167,25.2,22.84,87,97,0.89,CD,1704928187
435,antsohihy,-14.8796,47.9875,24.53,95,100,1.33,MG,1704928187
436,sherbakul',54.6316,72.3963,-21.4,90,100,8.43,RU,1704928187
437,sokoni,-6.4333,39.55,27.9,78,100,5.91,TZ,1704928187
438,gaiman,-43.2897,-65.4929,17.51,34,24,10.33,AR,1704928188
439,nouadhibou,20.931,-17.0347,17.99,77,0,3.09,MR,1704928188
440,kyosai,34.8503,128.5886,3.92,73,6,3.71,KR,1704928188
441,tokmok,42.8417,75.3016,4.0,67,92,1.81,KG,1704928188
442,hargeysa,9.56,44.065,12.55,95,47,5.08,SO,1704928188
443,ploudalmezeau,48.5333,-4.65,2.93,93,100,2.06,FR,1704928188
444,angaur state,6.906,134.13,29.16,72,24,6.56,PW,1704928188
445,baruun-urt,46.6806,113.2792,-22.16,92,8,2.38,MN,1704928189
446,solwezi,-12.1688,26.3894,17.37,98,100,2.29,ZM,1704928189
447,laguna,38.421,-121.4238,13.99,85,100,9.26,US,1704928036
448,remire-montjoly,4.9167,-52.2667,28.02,78,40,4.63,GF,1704928189
449,karaman,37.0833,33.25,1.14,98,100,4.69,TR,1704928189
450,pathein,16.7833,94.7333,18.3,79,33,2.13,MM,1704928189
451,howard springs,-12.497,131.047,26.95,97,100,2.14,AU,1704928189
452,general villegas,-35.0328,-63.0125,28.9,30,59,6.97,AR,1704928189
453,jeremoabo,-10.075,-38.4808,24.22,85,65,4.81,BR,1704928190
454,rundu,-17.9333,19.7667,21.14,89,100,0.91,NA,1704928190
455,san julian,21.0167,-102.1667,18.6,26,81,6.15,MX,1704928107
456,gloversville,43.0528,-74.3438,3.49,76,86,8.26,US,1704928190
457,dapa,9.7594,126.0531,26.73,81,90,3.12,PH,1704928190
458,zhosaly,45.4878,64.0781,-3.86,72,100,3.74,KZ,1704928190
459,la'ie,21.6477,-157.9253,26.98,61,2,3.13,US,1704928190
460,kamina,-8.7386,24.9906,18.22,97,100,0.9,CD,1704928190
461,tymovskoye,50.8456,142.655,-28.04,96,6,0.87,RU,1704928190
462,colchani,-20.3,-66.9333,18.93,23,44,2.9,BO,1704928191
463,tadine,-21.55,167.8833,27.73,73,79,3.39,NC,1704928191
464,banbridge,54.35,-6.2833,6.42,86,93,4.14,GB,1704928191
465,vadul lui voda,47.0917,29.0756,-7.7,93,10,1.98,MD,1704928191
466,gebeit,21.0667,36.3167,19.59,91,1,2.52,SD,1704928191
467,phrae,18.0833,100.0,19.54,78,0,0.26,TH,1704928191
468,kulhudhuffushi,6.6221,73.07,27.75,77,100,7.56,MV,1704928191
469,el jadid,33.2549,-8.506,15.8,91,1,4.65,MA,1704928191
470,midvagur,62.0511,-7.1939,5.46,75,100,1.03,FO,1704928192
471,guiren,33.6697,118.1889,-0.07,73,2,3.23,CN,1704928192
472,ormara,25.2088,64.6357,21.11,45,0,1.75,PK,1704928192
473,breves,-1.6822,-50.4803,24.88,92,78,2.61,BR,1704928192
474,at taj,24.2049,23.2857,9.4,48,3,3.71,LY,1704928192
475,coahuayana de hidalgo,18.7,-103.6583,27.44,64,94,2.74,MX,1704928192
476,koungou,-12.7336,45.2042,26.84,83,93,5.14,YT,1704928192
477,lillehammer,61.1146,10.4674,-4.86,85,100,3.1,NO,1704928192
478,dakoro,14.5106,6.765,19.76,14,1,5.17,NE,1704928192
479,hasaki,35.7333,140.8333,4.22,59,100,11.66,JP,1704928193
480,zaozersk,69.4005,32.4476,-5.49,63,100,10.55,RU,1704928193
481,joshimath,30.5667,79.5667,7.05,10,0,3.77,IN,1704928193
482,kayyerkan,69.3786,87.7439,-29.08,97,83,2.85,RU,1704928193
483,bubaque,11.2833,-15.8333,26.31,63,93,6.63,GW,1704928193
484,qarazhal,48.0078,70.7903,-10.67,93,100,4.57,KZ,1704928193
485,anadyr,64.75,177.4833,-25.56,75,86,7.0,RU,1704928095
486,bakanas,44.8081,76.2772,-1.07,85,100,0.88,KZ,1704928193
487,recreo,-29.2818,-65.061,27.11,70,64,5.16,AR,1704928194
488,jacmel,18.2342,-72.5347,28.91,83,36,2.15,HT,1704928194
489,potsdam,52.3989,13.0657,-2.06,87,0,0.53,DE,1704928044
490,balpyk bi,44.8947,78.2083,2.65,97,100,1.86,KZ,1704928194
491,donghai,22.9459,115.642,12.78,85,13,2.11,CN,1704928194
492,bouarfa,32.53,-1.95,8.26,38,0,1.9,MA,1704928194
493,inirida,3.8653,-67.9239,25.74,80,100,1.72,CO,1704928194
494,kavaratti,10.5669,72.642,27.75,74,74,3.26,IN,1704928194
495,boyabat,41.4689,34.7667,0.96,79,42,0.98,TR,1704928195
496,geraldton,-28.7667,114.6,22.23,83,100,7.2,AU,1704928195
497,laharpur,27.7167,80.9,8.78,43,0,3.24,IN,1704928195
498,maceio,-9.6658,-35.7353,25.69,100,75,4.63,BR,1704928051
499,tralee,52.2704,-9.7026,3.86,81,97,2.59,IE,1704928011
500,staraya stanitsa,48.35,40.2833,-12.46,96,79,1.63,RU,1704928195
501,chernyshevskiy,63.0128,112.4714,-34.84,100,100,1.28,RU,1704928195
502,bol'sherech'ye,56.0925,74.6272,-20.15,89,100,9.21,RU,1704928195
503,sainte-adresse,49.5089,0.0845,-2.41,74,0,2.57,FR,1704928196
504,cooper's town,26.8667,-77.5167,20.69,69,96,3.02,BS,1704928196
505,alburquerque,39.2208,-7.0023,6.29,97,53,1.74,ES,1704928196
506,trairi,-3.2778,-39.2689,27.19,75,77,4.22,BR,1704928196
507,ilhabela,-23.7781,-45.3581,25.91,89,8,2.67,BR,1704928196
508,bermejo,-32.8833,-68.8,27.71,46,46,2.91,AR,1704928196
509,devils lake,48.1128,-98.8651,-12.94,80,100,9.26,US,1704928196
510,goz beida,13.95,20.55,21.62,24,0,3.21,TD,1704928197
511,ghormach,35.7306,63.7826,9.66,33,82,0.25,AF,1704928197
512,la ronge,55.1001,-105.2842,-23.51,86,100,4.14,CA,1704928197
513,eraan,9.0629,117.7016,26.08,89,84,3.37,PH,1704928197
514,surman,32.7567,12.5716,12.88,34,15,3.48,LY,1704928197
515,okmulgee,35.6234,-95.9605,13.06,30,0,5.14,US,1704928197
516,ambodifotatra,-16.9833,49.85,27.85,75,92,6.49,MG,1704928197
517,pahrump,36.2083,-115.9839,11.25,39,72,2.68,US,1704928197
518,pangody,65.85,74.4859,-18.62,91,100,10.96,RU,1704928198
519,khandyga,62.6667,135.6,-48.63,98,31,0.9,RU,1704928198
520,kamloops,50.6665,-120.3192,-3.01,64,35,1.79,CA,1704928198
521,susuman,62.7833,148.1667,-43.34,100,83,0.45,RU,1704928198
522,tofol,5.3248,163.0078,28.88,74,75,4.63,FM,1704928198
523,bentiu,9.2333,29.8333,26.46,29,92,2.23,SS,1704928198
524,najran,17.4924,44.1277,9.36,20,9,0.65,SA,1704928198
525,laojunmiao,39.8333,97.7333,-2.74,30,5,1.96,CN,1704928198
526,mabaruma,8.2,-59.7833,23.32,97,100,1.49,GY,1704928198
527,buka,40.8108,69.1986,7.89,57,100,1.91,UZ,1704928199
528,mawlaik,23.6333,94.4167,11.92,80,3,0.53,MM,1704928199
529,hecun,36.5333,114.1111,2.49,44,0,3.0,CN,1704928199
530,piacabucu,-10.4056,-36.4344,26.25,81,19,4.61,BR,1704928199
531,nuku'alofa,-21.1333,-175.2,26.41,85,100,7.96,TO,1704927916
532,visby,57.6409,18.296,3.12,81,100,4.63,SE,1704928199
533,acarau,-2.8856,-40.12,27.45,77,26,5.76,BR,1704928199
534,belyy yar,53.6039,91.3903,-14.06,72,0,1.0,RU,1704928157
535,gigante,2.3868,-75.5453,25.57,67,94,1.8,CO,1704928200
536,fisterra,42.9049,-9.2629,8.19,66,21,6.89,ES,1704928200
537,kolonia,50.9333,6.95,-2.3,74,0,3.09,DE,1704928200
538,nadym,65.5333,72.5167,-19.69,97,100,11.07,RU,1704928200
539,son la,21.3167,103.9,16.85,93,93,1.33,VN,1704928200
540,santo antonio,-6.3106,-35.4789,26.35,74,31,3.08,BR,1704928201
541,cestos city,5.46,-9.5828,26.98,80,57,3.41,LR,1704928201
542,evanston,42.0411,-87.6901,-0.46,78,100,4.63,US,1704928201
543,tuni,17.35,82.55,19.45,77,48,1.35,IN,1704928201
544,bochum,51.4833,7.2167,-2.4,82,0,1.33,DE,1704927662
545,pyapon,16.2833,95.6833,19.35,57,46,3.07,MM,1704928201
546,cooma,-36.2333,149.1333,21.57,71,18,2.31,AU,1704928202
547,santa vitoria do palmar,-33.5189,-53.3681,22.57,95,100,3.31,BR,1704928202
548,nizhniy odes,63.6445,54.856,-22.22,100,100,1.8,RU,1704928202
549,sidi khaled,34.387,4.9879,8.77,45,4,1.13,DZ,1704928202
550,vyyezdnoye,55.3815,43.7864,-16.82,87,97,4.9,RU,1704928202
551,aldinga beach,-35.2793,138.4604,25.7,58,3,4.07,AU,1704928202
552,urucui,-7.2294,-44.5561,27.45,68,88,2.4,BR,1704928202
553,ridgecrest,35.6225,-117.6709,12.58,37,92,10.28,US,1704928203
554,benguela,-12.5763,13.4055,25.74,80,100,2.42,AO,1704928203
555,alenquer,-1.9417,-54.7383,28.03,64,76,1.83,BR,1704928203
556,anori,-3.7728,-61.6442,24.2,97,100,1.4,BR,1704928203
557,dhuusamarreeb,5.535,46.3861,21.82,73,3,6.71,SO,1704928203
558,liwonde,-15.0506,35.2035,22.16,95,87,0.97,MW,1704928203
559,lowell,42.6334,-71.3162,8.27,63,100,7.2,US,1704928203
560,lichuan,30.3,108.85,2.79,80,8,0.66,CN,1704928042
561,machico,32.7,-16.7667,20.0,86,40,4.63,PT,1704928204
562,lautoka,-17.6167,177.4667,30.92,66,75,3.6,FJ,1704928204
563,acapulco de juarez,16.8634,-99.8901,28.9,70,75,2.06,MX,1704928204
564,griffith,41.5284,-87.4237,-0.5,91,100,4.12,US,1704928204
565,poronaysk,49.2167,143.1167,-26.43,96,59,1.2,RU,1704928204
566,wynyard,-41.0,145.7167,19.67,53,8,2.38,AU,1704928204
567,mopti,14.6667,-4.0,27.23,12,96,3.79,ML,1704928204
568,morant bay,17.8815,-76.4093,28.17,88,69,5.4,JM,1704928204
569,alupka,44.4167,34.05,2.63,69,4,0.67,UA,1704928205
570,vicuna,-30.0319,-70.7081,28.76,36,0,2.75,CL,1704928205
571,novodvinsk,64.4165,40.8122,-9.56,94,100,1.68,RU,1704928205
572,ponta delgada,37.7333,-25.6667,18.44,94,75,9.77,PT,1704928205
573,happy valley-goose bay,53.3168,-60.3315,-13.75,88,100,2.42,CA,1704928205
574,loa janan,-0.583,117.095,24.1,96,80,0.74,ID,1704928205
